"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032943","mononuclear cell proliferation","83/1059","305/18986",0.272131147540984,4.87883094165544,16.5977868233038,5.95150998779114e-35,2.76799319068541e-32,1.98364682176809e-32,"BTK/MEF2C/VCAM1/TWSG1/MSN/CORO1A/KITLG/TNFSF13B/CD180/CCR2/RIPOR2/FCGR2B/NCKAP1L/RASSF5/GPNMB/CD1D/CD40/GAPT/MS4A1/PTPRC/LILRB1/GJA1/IL15/CCL19/LST1/IGF1/AIF1/TNFSF8/TYROBP/VSIG4/SASH3/IL6ST/PDCD1LG2/HAVCR2/PIK3CG/RAC2/CD28/FYN/LEF1/MNDA/LIPA/DOCK2/FCGR3A/PLCL2/SPN/CD300A/CD86/TGFB1/CD74/SLAMF1/HLA-DMB/CSF1/PRKCQ/CCL5/LILRB4/RASAL3/CD3E/HLA-DPB1/CD209/BTN3A1/ANXA1/JAK2/HLA-DPA1/CD38/IL2RA/CD274/PTPN22/RASGRP1/BCL2/ZAP70/CD70/CD6/HLA-A/IL23A/LILRB2/IL12RB1/IKZF3/HLA-DRB1/DOCK8/CTLA4/EBI3/CD79A/IL4I1",83
"GO:0002274","myeloid leukocyte activation","74/1059","247/18986",0.299595141700405,5.37121186055136,16.8064736386912,2.63985037131272e-34,1.12545620830299e-31,8.0654375818265e-32,"SYT11/BTK/KIT/CD84/LRRK2/FES/PTAFR/RORA/LAT2/CCR2/MCUB/TLR1/IL16/FCGR2B/TLR6/CALHM2/FCER1G/PTPRC/CD226/MILR1/IL15/AIF1/GPR137B/TYROBP/CD33/VSIG4/HAVCR2/SUCNR1/PIK3CD/TMEM106A/PIK3CG/RAC2/S100A13/DOCK2/FCGR3A/CD300A/C1QA/TGFB1/CD74/TLR2/SLAMF1/CD300LF/NMI/ITGAM/LAT/CSF1/ITGB2/CCL5/CTSG/LILRB4/BATF3/FGR/KCNJ8/CD2/ANXA1/JAK2/GRP/SPI1/RASGRP1/RHOH/PLCG2/CD200/SPHK1/IFI35/LCP2/BATF/UBD/PTGDS/TLR3/FCER1A/TREM2/IRF4/CCL3/PLA2G4A",74
"GO:0050870","positive regulation of T cell activation","75/1059","260/18986",0.288461538461538,5.17160601438222,16.4614057938078,1.59923369136385e-33,6.29359966539802e-31,4.51022748746581e-31,"VCAM1/SMARCD3/CORO1A/KITLG/TNFSF13B/THY1/CCR2/NCKAP1L/CD1D/VAV1/PTPRC/LILRB1/IL15/CCL19/IGF1/AIF1/SASH3/IL6ST/PDCD1LG2/HAVCR2/CD28/FYN/LEF1/LGALS1/HLA-DRA/SPN/CD86/TGFB1/CD74/CD4/KLRK1/SLAMF1/HLA-DMA/HLA-DMB/B2M/PRKCQ/CCL5/LILRB4/HLA-DOA/RASAL3/HLX/CD3E/HLA-DPB1/CD209/ICOS/ANXA1/JAK2/CCR7/CD83/HLA-DPA1/SIRPG/IL2RA/CD274/RASGRP1/RHOH/ZAP70/CAV1/CD70/CD6/CCL2/CD5/HLA-A/IL23A/LILRB2/IL12RB1/CD27/HLA-DRB1/DOCK8/EBI3/SIRPB1/LCK/CCL21/HLA-DOB/IL4I1/VNN1",75
"GO:0002429","immune response-activating cell surface receptor signaling pathway","85/1059","336/18986",0.25297619047619,4.53541638562885,15.8916965108257,3.35669764084098e-33,1.1448576753695e-30,8.2044757074029e-31,"LPXN/BTK/RFTN1/MEF2C/CD72/LY96/KLRD1/THY1/LAT2/LAPTM5/TLR1/FCGR2B/NCKAP1L/SCIMP/TLR6/BTN3A3/MS4A1/KLHL6/FCER1G/VAV1/PTPRC/CD226/TYROBP/PRKCB/CMKLR1/FPR3/PIK3CD/CD28/FYN/CD79B/TRAT1/MNDA/LIPA/CMTM3/FCMR/PLCL2/THEMIS2/NFAM1/CD300A/TLR5/CD14/SH2D1A/TLR2/CLEC7A/KLRK1/NMI/ITGAM/LAT/C3AR1/CD247/MICB/HCK/LILRB4/ITK/FGR/CD3E/GBP1/HLA-DPB1/BTN3A1/CD3D/CD8B/C3/CCR7/MYO1G/CD38/CD8A/CD3G/BTN3A2/PTPN22/BCL2/PLCG2/ZAP70/PIK3AP1/SLA2/HLA-A/IFI35/LCP2/HLA-DRB1/CTLA4/TREM2/CD79A/LCK/FPR1/BANK1/LAX1",85
"GO:0051251","positive regulation of lymphocyte activation","85/1059","336/18986",0.25297619047619,4.53541638562885,15.8916965108257,3.35669764084098e-33,1.1448576753695e-30,8.2044757074029e-31,"BTK/MEF2C/VCAM1/SMARCD3/CORO1A/KITLG/TNFSF13B/THY1/CCR2/NCKAP1L/CD1D/CD40/VAV1/PTPRC/LILRB1/IL15/CCL19/IGF1/AIF1/TYROBP/SASH3/IL6ST/AXL/PDCD1LG2/HAVCR2/CD28/FYN/LEF1/LGALS1/FCGR3A/HLA-DRA/SPN/CD86/TGFB1/CD74/CD4/CLEC7A/KLRK1/SLAMF1/HLA-DMA/HLA-DMB/B2M/PRKCQ/CCL5/LILRB4/HLA-DOA/RASAL3/HLX/CD3E/HLA-DPB1/CD209/ICOS/ANXA1/JAK2/CCR7/CD83/HLA-DPA1/CD38/SPI1/SIRPG/IL2RA/CD274/RASGRP1/BCL2/RHOH/ZAP70/CAV1/CD70/CD6/CCL2/CD5/HLA-A/IL23A/LILRB2/IL12RB1/CD27/HLA-DRB1/DOCK8/EBI3/SIRPB1/LCK/CCL21/HLA-DOB/IL4I1/VNN1",85
"GO:0070663","regulation of leukocyte proliferation","76/1059","270/18986",0.281481481481481,5.04646591823174,16.2761139691978,3.69089360996186e-33,1.18016323178531e-30,8.45748844966919e-31,"BTK/HHEX/KIT/MEF2C/VCAM1/TWSG1/CORO1A/KITLG/TNFSF13B/CCR2/RIPOR2/FCGR2B/NCKAP1L/RASSF5/GPNMB/CD1D/CD40/PTPRC/LILRB1/IL15/CCL19/LST1/IGF1/AIF1/TNFSF8/GREM1/CSF1R/TYROBP/VSIG4/SASH3/IL6ST/PDCD1LG2/HAVCR2/RAC2/CD28/MNDA/CSF2RB/FCGR3A/BST2/SPN/CD300A/CD86/TGFB1/CD74/SLAMF1/CSF2RA/HLA-DMB/CSF1/PRKCQ/CCL5/LILRB4/RASAL3/CD3E/HLA-DPB1/CD209/ANXA1/JAK2/HLA-DPA1/CD38/IL2RA/CD274/PTPN22/BCL2/ZAP70/CD70/CD6/HLA-A/IL23A/LILRB2/IL12RB1/IKZF3/HLA-DRB1/CTLA4/CCL8/EBI3/IL4I1",76
"GO:0045785","positive regulation of cell adhesion","104/1059","499/18986",0.208416833667335,3.73654580170729,15.0563341664473,1.41168687445602e-32,4.24834708806884e-30,3.04452345741816e-30,"ECM2/FERMT2/VCAM1/CXCL12/SMARCD3/ANGPT1/NRP1/CORO1A/ITGA4/CCDC80/PTAFR/KITLG/TNFSF13B/THY1/CCR2/NCKAP1L/CD1D/EFEMP2/VAV1/PTPRC/LILRB1/IL15/CCL19/IGF1/CD36/AIF1/SASH3/IL6ST/PDCD1LG2/HAVCR2/CD28/FYN/LEF1/LGALS1/HLA-DRA/SPN/COL8A1/CD86/ETS1/TGFB1/CD74/CD4/KLRK1/SLAMF1/HLA-DMA/CXCL13/TEK/HLA-DMB/CSF1/ITGB2/B2M/PRKCQ/CCL5/SAA1/CTSG/LILRB4/HLA-DOA/RASAL3/HLX/SELP/CD3E/HLA-DPB1/CD209/CHST2/ICOS/ANXA1/JAK2/SFRP1/APBB1IP/CCR7/CD83/HLA-DPA1/SIRPG/IL2RA/SFRP2/CD274/RASGRP1/RHOH/ZAP70/CAV1/CD70/CD6/SPOCK2/ABI3BP/CCL2/ITGB3/CD5/HLA-A/IL23A/LILRB2/IL12RB1/CD27/HLA-DRB1/DOCK8/FBLN1/EBI3/SIRPB1/TNFRSF18/LCK/CCL21/ITGA5/HLA-DOB/IL4I1/VNN1",104
"GO:0022409","positive regulation of cell-cell adhesion","83/1059","336/18986",0.24702380952381,4.428700705967,15.4120095350493,1.24224915364563e-31,3.3497220086399e-29,2.40053531873025e-29,"VCAM1/SMARCD3/CORO1A/ITGA4/PTAFR/KITLG/TNFSF13B/THY1/CCR2/NCKAP1L/CD1D/VAV1/PTPRC/LILRB1/IL15/CCL19/IGF1/AIF1/SASH3/IL6ST/PDCD1LG2/HAVCR2/CD28/FYN/LEF1/LGALS1/HLA-DRA/SPN/CD86/ETS1/TGFB1/CD74/CD4/KLRK1/SLAMF1/HLA-DMA/CXCL13/HLA-DMB/ITGB2/B2M/PRKCQ/CCL5/CTSG/LILRB4/HLA-DOA/RASAL3/HLX/SELP/CD3E/HLA-DPB1/CD209/CHST2/ICOS/ANXA1/JAK2/CCR7/CD83/HLA-DPA1/SIRPG/IL2RA/CD274/RASGRP1/RHOH/ZAP70/CAV1/CD70/CD6/CCL2/CD5/HLA-A/IL23A/LILRB2/IL12RB1/CD27/HLA-DRB1/DOCK8/EBI3/SIRPB1/LCK/CCL21/HLA-DOB/IL4I1/VNN1",83
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","91/1059","400/18986",0.2275,4.07867327667611,15.1251643634048,1.24403280227049e-31,3.3497220086399e-29,2.40053531873025e-29,"BTK/RFTN1/MEF2C/CFI/MR1/C1S/C1R/KLRD1/TNFSF13B/RORA/CCR2/HLA-B/FCGR2B/NCKAP1L/IL1R1/BTN3A3/CD1D/CD40/TLR8/SLAMF6/KLHL6/C7/FCER1G/PTPRC/LILRB1/CD226/GZMM/CCL19/SASH3/IL6ST/HAVCR2/CD28/SERPING1/LEF1/RSAD2/LGALS1/FCMR/CSF2RB/IL18R1/FCGR3A/C1QB/HLA-DRA/SPN/C1QA/TGFB1/CD74/C1QC/CD4/CLEC7A/SLAMF1/CXCL13/B2M/PRKCQ/LY9/STAT4/MICB/WAS/LILRB4/HLX/FCGR1A/ANXA1/JAK2/C3/MYO1G/IL18BP/CD8A/BTN3A2/CD274/CD70/SLA2/IL2RB/HLA-A/IL23A/HLA-F/IL12RB1/BATF/CD27/HLA-DRB1/JAK3/FCER1A/TREM2/EBI3/CD7/C4B/HFE/IRF4/CD69/PLA2G4A/PRF1/IL4I1/TAP2",91
"GO:0002366","leukocyte activation involved in immune response","80/1059","315/18986",0.253968253968254,4.55320233223916,15.4557789383778,2.02417316370353e-31,5.17783495275363e-29,3.71062901535758e-29,"BTK/KIT/CD84/FES/CORO1A/PTAFR/MFNG/CD180/RORA/LAT2/DOCK10/CCR2/FCGR2B/NCKAP1L/CD40/GAPT/SLAMF6/LCP1/FCER1G/PTPRC/LILRB1/MILR1/CCL19/TYROBP/IL6ST/HAVCR2/SUCNR1/PIK3CD/PIK3CG/RAC2/S100A13/CD28/LEF1/LGALS1/DOCK2/IL18R1/FCGR3A/PLCL2/HLA-DRA/SPN/CD300A/CD86/TGFB1/CD74/SLAMF1/NMI/ITGAM/LAT/HLA-DMB/ITGB2/LY9/FGL2/STAT4/HLX/ITM2A/FGR/DOCK11/ANXA1/APBB1IP/NKG7/GRP/SPI1/RASGRP1/PLCG2/ITGAL/IL23A/HLA-F/IFI35/IL12RB1/BATF/HLA-DRB1/PTGDS/JAK3/FCER1A/TREM2/SEMA6D/IRF4/CCL3/CLEC4E/CD69",80
"GO:0006935","chemotaxis","99/1059","472/18986",0.209745762711864,3.76037115283046,14.7600497510894,2.86842366717014e-31,6.98802641963925e-29,5.00787951516471e-29,"JAM3/SCG2/KIT/CYP7B1/VCAM1/ANOS1/FES/CXCL12/ANGPT1/GPSM3/NRP1/CORO1A/PRKD1/ITGA1/PTAFR/HSD3B7/CCR1/CCR2/IL16/FLRT2/RIPOR2/NCKAP1L/GPNMB/FGFR1/FCER1G/LSP1/VAV1/HGF/CCL19/AIF1/GREM1/CSF1R/CMKLR1/CYSLTR1/SUCNR1/FPR3/PIK3CD/PIK3CG/VEGFC/RAC2/SLAMF8/CCR5/LEF1/CMTM3/DOCK2/CCR8/SPN/TGFB1/CD74/KLRK1/FGF7/LPAR1/SLAMF1/C3AR1/BIN2/CXCL13/ADGRA2/CSF1/ITGB2/PRKCQ/PLA2G7/CCL5/FGF2/SAA1/CTSG/RNASE2/CCL18/ECSCR/LOX/ANXA1/RARRES2/CCR7/ACKR4/ENPP2/CXCR4/CCL4L1/CCL14/TPBG/CCL2/ITGB3/JAML/IL23A/XCL2/CXCR6/THBS4/CCL4/CCL8/TREM2/CCR4/CCL17/TYMP/FPR1/SEMA6D/CCL3/CCL21/CCL13/CCL26/PDGFRB/CXCL10",99
"GO:0042330","taxis","99/1059","474/18986",0.208860759493671,3.74450460788181,14.7070624265906,4.12795842126839e-31,9.59937967418594e-29,6.87927233553962e-29,"JAM3/SCG2/KIT/CYP7B1/VCAM1/ANOS1/FES/CXCL12/ANGPT1/GPSM3/NRP1/CORO1A/PRKD1/ITGA1/PTAFR/HSD3B7/CCR1/CCR2/IL16/FLRT2/RIPOR2/NCKAP1L/GPNMB/FGFR1/FCER1G/LSP1/VAV1/HGF/CCL19/AIF1/GREM1/CSF1R/CMKLR1/CYSLTR1/SUCNR1/FPR3/PIK3CD/PIK3CG/VEGFC/RAC2/SLAMF8/CCR5/LEF1/CMTM3/DOCK2/CCR8/SPN/TGFB1/CD74/KLRK1/FGF7/LPAR1/SLAMF1/C3AR1/BIN2/CXCL13/ADGRA2/CSF1/ITGB2/PRKCQ/PLA2G7/CCL5/FGF2/SAA1/CTSG/RNASE2/CCL18/ECSCR/LOX/ANXA1/RARRES2/CCR7/ACKR4/ENPP2/CXCR4/CCL4L1/CCL14/TPBG/CCL2/ITGB3/JAML/IL23A/XCL2/CXCR6/THBS4/CCL4/CCL8/TREM2/CCR4/CCL17/TYMP/FPR1/SEMA6D/CCL3/CCL21/CCL13/CCL26/PDGFRB/CXCL10",99
"GO:0002263","cell activation involved in immune response","80/1059","319/18986",0.250783699059561,4.49610888606688,15.3053230107408,5.22915123820079e-31,1.16314511889718e-28,8.33553032615714e-29,"BTK/KIT/CD84/FES/CORO1A/PTAFR/MFNG/CD180/RORA/LAT2/DOCK10/CCR2/FCGR2B/NCKAP1L/CD40/GAPT/SLAMF6/LCP1/FCER1G/PTPRC/LILRB1/MILR1/CCL19/TYROBP/IL6ST/HAVCR2/SUCNR1/PIK3CD/PIK3CG/RAC2/S100A13/CD28/LEF1/LGALS1/DOCK2/IL18R1/FCGR3A/PLCL2/HLA-DRA/SPN/CD300A/CD86/TGFB1/CD74/SLAMF1/NMI/ITGAM/LAT/HLA-DMB/ITGB2/LY9/FGL2/STAT4/HLX/ITM2A/FGR/DOCK11/ANXA1/APBB1IP/NKG7/GRP/SPI1/RASGRP1/PLCG2/ITGAL/IL23A/HLA-F/IFI35/IL12RB1/BATF/HLA-DRB1/PTGDS/JAK3/FCER1A/TREM2/SEMA6D/IRF4/CCL3/CLEC4E/CD69",80
