"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","13/128","369/18986",0.035230352303523,5.225652100271,6.75327666581546,1.29138880341499e-06,0.000289036294000702,0.000235910165140596,"NMI/VAV1/HLA-DQB1/HLA-DPB1/PTPRC/THEMIS2/HLA-A/NFKB1/GBP1/MYO1G/PLSCR1/LYN/CD38",13
"GO:0034341","response to type II interferon","8/128","121/18986",0.0661157024793388,9.80681818181818,8.00655664597859,1.62877154527596e-06,0.000334169628705785,0.000272747796485247,"CASP1/MRC1/GBP2/PARP9/TRIM21/GBP1/PARP14/CD74",8
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","5/128","31/18986",0.161290322580645,23.9238911290323,10.5237315133907,1.90082717317027e-06,0.000359987423103477,0.00029382016790138,"VAV1/PTPRC/MYO1G/PLSCR1/LYN",5
"GO:0002832","negative regulation of response to biotic stimulus","8/128","127/18986",0.062992125984252,9.34350393700787,7.77237015192959,2.34593460956173e-06,0.000412549357767213,0.0003367209901995,"FGL2/NMI/IFI16/SERPINB9/ISG15/HLA-A/TRIM21/PARP14",8
"GO:0045824","negative regulation of innate immune response","7/128","93/18986",0.0752688172043011,11.1644825268817,8.09540825842013,3.14346001173561e-06,0.000515946569926205,0.000421113344730055,"NMI/IFI16/SERPINB9/ISG15/HLA-A/TRIM21/PARP14",7
"GO:0045088","regulation of innate immune response","14/128","470/18986",0.0297872340425532,4.41828457446809,6.18224238039541,3.54521515437835e-06,0.000545519981879968,0.000445251034849228,"NMI/CASP1/DDX60/GBP2/IFI16/VAV1/SERPINB9/ISG15/HLA-A/PARP9/TRIM21/PARP14/PLSCR1/LYN",14
"GO:0002275","myeloid cell activation involved in immune response","7/128","98/18986",0.0714285714285714,10.5948660714286,7.84551465081875,4.46432047279309e-06,0.000646538647295093,0.00052770202988,"NMI/UNC13D/DOCK2/S100A13/LYN/DYSF/ITGB2",7
"GO:0048525","negative regulation of viral process","7/128","99/18986",0.0707070707070707,10.4878472222222,7.79769528236665,4.77731261084657e-06,0.000653430202661347,0.000533326887374626,"OAS2/IFI16/ISG15/MX1/TRIM21/PLSCR1/CD74",7
"GO:0070269","pyroptotic inflammatory response","5/128","40/18986",0.125,18.541015625,9.1493119318104,7.01228884085987e-06,0.000908645006641947,0.00074163209956795,"CASP1/GBP2/GSDMB/TRIM21/GBP1",5
"GO:0002366","leukocyte activation involved in immune response","11/128","315/18986",0.0349206349206349,5.1797123015873,6.16283225174921,9.56157166232252e-06,0.0011367541578547,0.000927813795948792,"FGL2/NMI/UNC13D/PTPRC/DOCK2/S100A13/PGLYRP2/LYN/DYSF/CD74/ITGB2",11
"GO:0042060","wound healing","13/128","444/18986",0.0292792792792793,4.34294059684685,5.87224715160845,9.69611588746904e-06,0.0011367541578547,0.000927813795948792,"CD109/DGKA/VAV1/ENTPD1/LRG1/MCAM/GNA12/F13A1/PLSCR1/REG3A/LYN/PRKG1/MYLK",13
"GO:0002263","cell activation involved in immune response","11/128","319/18986",0.0344827586206897,5.11476293103448,6.10612044133947,1.07628700171439e-05,0.00120446299919129,0.000983077457546781,"FGL2/NMI/UNC13D/PTPRC/DOCK2/S100A13/PGLYRP2/LYN/DYSF/CD74/ITGB2",11
"GO:0019058","viral life cycle","11/128","323/18986",0.0340557275541796,5.05142221362229,6.05035013324576,1.20934868005222e-05,0.00129452889142981,0.00105658884678247,"OAS2/MRC1/NRP1/IFI16/LRSAM1/STOM/ISG15/MX1/TRIM21/PLSCR1/CD74",11
"GO:0050851","antigen receptor-mediated signaling pathway","9/128","212/18986",0.0424528301886792,6.29694870283019,6.38966016392005,1.37752529835834e-05,0.00141311136856593,0.00115337534849389,"HLA-DQB1/HLA-DPB1/PTPRC/THEMIS2/HLA-A/NFKB1/GBP1/LYN/CD38",9
"GO:0050792","regulation of viral process","8/128","173/18986",0.046242774566474,6.85910404624277,6.37804683447874,2.28287305854382e-05,0.00224817338805396,0.0018349493342148,"OAS2/IFI16/STOM/ISG15/MX1/TRIM21/PLSCR1/CD74",8
"GO:0002443","leukocyte mediated immunity","13/128","485/18986",0.0268041237113402,3.97580541237113,5.46940731215693,2.45859722594417e-05,0.0023281024501056,0.00190018708677223,"UNC13D/VAV1/SERPINB9/PTPRC/TCIRG1/HLA-A/C4B/C1QB/MYO1G/S100A13/LYN/CD74/ITGB2",13
"GO:0045071","negative regulation of viral genome replication","5/128","55/18986",0.0909090909090909,13.484375,7.6387771830814,3.41939171109944e-05,0.00294568227727802,0.00240425305371061,"OAS2/IFI16/ISG15/MX1/PLSCR1",5
"GO:0007159","leukocyte cell-cell adhesion","12/128","430/18986",0.027906976744186,4.13938953488372,5.42499974306265,3.46914589810112e-05,0.00294568227727802,0.00240425305371061,"FGL2/PECAM1/VAV1/HLA-DQB1/HLA-DPB1/PTPRC/LRG1/HLA-A/GPNMB/LYN/CD74/ITGB2",12
"GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","3/128","10/18986",0.3,44.4984375,11.3353201596472,3.46973135828849e-05,0.00294568227727802,0.00240425305371061,"PTPRC/PLSCR1/LYN",3
"GO:0050727","regulation of inflammatory response","12/128","438/18986",0.0273972602739726,4.06378424657534,5.34452558295944,4.14762806244861e-05,0.00340382009658283,0.00277818314779453,"NMI/CASP1/GBP2/PTPRC/IL16/PLA2G2A/NFKB1/CMA1/GBP1/REG3A/PGLYRP2/LYN",12
"GO:0071346","cellular response to type II interferon","6/128","98/18986",0.0612244897959184,9.0813137755102,6.60791564484952,5.29216606658601e-05,0.00418871596291528,0.0034188117376567,"CASP1/MRC1/GBP2/PARP9/GBP1/PARP14",6
"GO:0050878","regulation of body fluid levels","11/128","381/18986",0.0288713910761155,4.28243930446194,5.33220484080113,5.49688042633088e-05,0.00418871596291528,0.0034188117376567,"DGKA/OAS2/AKR1B1/VAV1/MUC2/ENTPD1/GNA12/F13A1/PLSCR1/LYN/PRKG1",11
"GO:0016032","viral process","12/128","452/18986",0.0265486725663717,3.93791482300885,5.20818387199881,5.61444462941528e-05,0.00418871596291528,0.0034188117376567,"OAS2/MRC1/NRP1/IFI16/LRSAM1/STOM/ISG15/MX1/PARP9/TRIM21/PLSCR1/CD74",12
"GO:1903900","regulation of viral life cycle","7/128","146/18986",0.0479452054794521,7.11162243150685,6.10738031203998,5.99034934585742e-05,0.00433771767338264,0.00354042628521419,"OAS2/IFI16/ISG15/MX1/TRIM21/PLSCR1/CD74",7
"GO:0045060","negative thymic T cell selection","3/128","12/18986",0.25,37.08203125,10.3006498173698,6.29863442411424e-05,0.0044306394149055,0.00361626860620574,"PTPRC/DOCK2/CD74",3
"GO:0018108","peptidyl-tyrosine phosphorylation","8/128","204/18986",0.0392156862745098,5.81678921568627,5.69854887325709,7.35643416034739e-05,0.00503098358410424,0.00410626690412373,"PECAM1/NRP1/THBS4/PTPRC/PARP9/PARP14/LYN/ITGB2",8
"GO:0001906","cell killing","9/128","264/18986",0.0340909090909091,5.056640625,5.46833167631326,7.65733595015779e-05,0.00509523273224013,0.00415870677918954,"UNC13D/GBP2/VAV1/GSDMB/SERPINB9/PTPRC/PLA2G2A/HLA-A/GBP1",9
"GO:0018212","peptidyl-tyrosine modification","8/128","206/18986",0.0388349514563107,5.76031553398058,5.65957769924852,7.87574534116849e-05,0.0051026539552518,0.00416476394911098,"PECAM1/NRP1/THBS4/PTPRC/PARP9/PARP14/LYN/ITGB2",8
"GO:0043383","negative T cell selection","3/128","13/18986",0.230769230769231,34.2295673076923,9.87394784457331,8.14789187956567e-05,0.00514361789935658,0.00419819854199483,"PTPRC/DOCK2/CD74",3
"GO:0006935","chemotaxis","12/128","472/18986",0.0254237288135593,3.77105402542373,5.02259699529349,8.47926274296971e-05,0.00521898621829786,0.0042597138358761,"NRP1/VAV1/THBS4/RNASE3/IL16/DOCK2/RNASE2/GPNMB/LYN/MPP1/CD74/ITGB2",12
"GO:0042330","taxis","12/128","474/18986",0.0253164556962025,3.75514240506329,5.00459596061097,8.82515551304809e-05,0.00529939826173766,0.00432534579574038,"NRP1/VAV1/THBS4/RNASE3/IL16/DOCK2/RNASE2/GPNMB/LYN/MPP1/CD74/ITGB2",12
"GO:1990266","neutrophil migration","6/128","108/18986",0.0555555555555556,8.24045138888889,6.21672989958743,9.10724186319506e-05,0.00533857844456815,0.00435732449043593,"PECAM1/VAV1/THBS4/MPP1/CD74/ITGB2",6
"GO:0002697","regulation of immune effector process","11/128","410/18986",0.0268292682926829,3.97953506097561,5.02489275635457,0.000105600372777965,0.0060462352971942,0.0049349109334917,"FGL2/UNC13D/DDX60/VAV1/SERPINB9/PTPRC/HLA-A/PGLYRP2/LYN/CD74/ITGB2",11
"GO:0043086","negative regulation of catalytic activity","12/128","486/18986",0.0246913580246914,3.66242283950617,4.89859765767942,0.000111671289796927,0.00624851626090989,0.00510001177565393,"CD109/ITIH5/IFI16/DTX3L/SERPINB9/PTPRC/NFKB1/ATP2B4/PARP9/COL7A1/LYN/NES",12
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/128","162/18986",0.0432098765432099,6.4092399691358,5.69639725446202,0.000115173232082576,0.00630125549749561,0.00514305731100907,"PECAM1/NRP1/THBS4/PTPRC/PARP9/PARP14/ITGB2",7
"GO:0045059","positive thymic T cell selection","3/128","15/18986",0.2,29.665625,9.15006970572711,0.000128352259907406,0.00686963617156594,0.00560696714332352,"PTPRC/DOCK2/CD74",3
"GO:0032732","positive regulation of interleukin-1 production","5/128","74/18986",0.0675675675675676,10.0221706081081,6.40649712252426,0.000142959385457312,0.00745961706746297,0.00608850698267853,"CASP1/IFI16/IL16/S100A13/ORM2",5
"GO:0019882","antigen processing and presentation","6/128","118/18986",0.0508474576271186,7.54210805084746,5.87297635673277,0.000148465165030741,0.00745961706746297,0.00608850698267853,"FGL2/HLA-DQB1/HLA-DPB1/PSMB8/HLA-A/CD74",6
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/128","118/18986",0.0508474576271186,7.54210805084746,5.87297635673277,0.000148465165030741,0.00745961706746297,0.00608850698267853,"PECAM1/NRP1/THBS4/PTPRC/PARP9/PARP14",6
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","4/128","41/18986",0.0975609756097561,14.4710365853659,7.11390578247643,0.000164533106325746,0.00810161015547975,0.00661249894686,"HLA-DQB1/HLA-DPB1/HLA-A/CD74",4
"GO:0031589","cell-substrate adhesion","10/128","361/18986",0.0277008310249307,4.10881232686981,4.91317728596817,0.000169610242727762,0.00818785132540685,0.0066828886143921,"UNC13D/NRP1/ITGA7/ITGAX/NID2/TNXB/GBP1/MYO1G/ITGB2/LAMA5",10
"GO:0007596","blood coagulation","8/128","234/18986",0.0341880341880342,5.07104700854701,5.1624126776285,0.000189774287874441,0.00898508262974757,0.00733358533506696,"DGKA/VAV1/ENTPD1/GNA12/F13A1/PLSCR1/LYN/PRKG1",8
"GO:0007599","hemostasis","8/128","241/18986",0.033195020746888,4.92375518672199,5.05045111243264,0.000231837434282741,0.010570069688965,0.00862724487418621,"DGKA/VAV1/ENTPD1/GNA12/F13A1/PLSCR1/LYN/PRKG1",8
"GO:0050817","coagulation","8/128","241/18986",0.033195020746888,4.92375518672199,5.05045111243264,0.000231837434282741,0.010570069688965,0.00862724487418621,"DGKA/VAV1/ENTPD1/GNA12/F13A1/PLSCR1/LYN/PRKG1",8
"GO:0019079","viral genome replication","6/128","130/18986",0.0461538461538462,6.84591346153846,5.51012870735223,0.000251603728036688,0.0110615781861844,0.00902841197033904,"OAS2/IFI16/STOM/ISG15/MX1/PLSCR1",6
"GO:0050830","defense response to Gram-positive bacterium","6/128","130/18986",0.0461538461538462,6.84591346153846,5.51012870735223,0.000251603728036688,0.0110615781861844,0.00902841197033904,"GBP2/RNASE3/PLA2G2A/HLA-A/DMBT1/PGLYRP2",6
"GO:0030593","neutrophil chemotaxis","5/128","85/18986",0.0588235294117647,8.72518382352941,5.88082646379901,0.000274411548440293,0.0116482971079311,0.00950728940059019,"VAV1/THBS4/MPP1/CD74/ITGB2",5
"GO:0045069","regulation of viral genome replication","5/128","85/18986",0.0588235294117647,8.72518382352941,5.88082646379901,0.000274411548440293,0.0116482971079311,0.00950728940059019,"OAS2/IFI16/ISG15/MX1/PLSCR1",5
"GO:0002449","lymphocyte mediated immunity","10/128","386/18986",0.0259067357512953,3.8426975388601,4.64868697683148,0.000290043168216222,0.0121031572906498,0.0098785443019584,"UNC13D/VAV1/SERPINB9/PTPRC/TCIRG1/HLA-A/C4B/C1QB/MYO1G/CD74",10
"GO:0006953","acute-phase response","4/128","48/18986",0.0833333333333333,12.3606770833333,6.49262392892138,0.00030482961967873,0.0125081753941505,0.0102091183152052,"CD163/PLSCR1/REG3A/ORM2",4
"GO:1903037","regulation of leukocyte cell-cell adhesion","10/128","392/18986",0.0255102040816327,3.78388073979592,4.58848922726071,0.000327730558730735,0.0132274202556569,0.0107961628406725,"FGL2/VAV1/HLA-DQB1/HLA-DPB1/PTPRC/HLA-A/GPNMB/LYN/CD74/ITGB2",10
"GO:0044403","biological process involved in symbiotic interaction","9/128","322/18986",0.0279503105590062,4.14581715838509,4.69052569841025,0.000338398090092839,0.0134376789969124,0.0109677751101397,"MRC1/NRP1/MUC2/GSDMB/STOM/TRIM21/PLSCR1/PGLYRP2/CD74",9
"GO:0019884","antigen processing and presentation of exogenous antigen","4/128","50/18986",0.08,11.86625,6.33844961173424,0.000357057862146521,0.0137966093401192,0.0112607324940303,"HLA-DQB1/HLA-DPB1/HLA-A/CD74",4
"GO:0002396","MHC protein complex assembly","3/128","21/18986",0.142857142857143,21.1897321428571,7.62651714467132,0.000364248418808995,0.0137966093401192,0.0112607324940303,"HLA-DQB1/HLA-DPB1/HLA-A",3
"GO:0002501","peptide antigen assembly with MHC protein complex","3/128","21/18986",0.142857142857143,21.1897321428571,7.62651714467132,0.000364248418808995,0.0137966093401192,0.0112607324940303,"HLA-DQB1/HLA-DPB1/HLA-A",3
"GO:0030168","platelet activation","6/128","141/18986",0.0425531914893617,6.31183510638298,5.21577129888629,0.000389284054726538,0.0145214748899506,0.0118523646008447,"DGKA/VAV1/ENTPD1/PLSCR1/LYN/PRKG1",6
"GO:0043269","regulation of monoatomic ion transport","11/128","480/18986",0.0229166666666667,3.39918619791667,4.38622356661424,0.00041024113967894,0.0145531722186761,0.0118782358225886,"STOM/IL16/TCIRG1/MAOB/SLMAP/HSPA2/CACNA2D1/ATP2B4/DMD/LYN/MYLK",11
"GO:0035987","endodermal cell differentiation","4/128","52/18986",0.0769230769230769,11.4098557692308,6.19280874317284,0.000415394212677867,0.0145531722186761,0.0118782358225886,"ITGA7/COL7A1/ITGB2/LAMA3",4
"GO:0050900","leukocyte migration","10/128","404/18986",0.0247524752475248,3.67148824257426,4.47157162597313,0.000415468566493402,0.0145531722186761,0.0118782358225886,"PECAM1/ITGA7/VAV1/THBS4/IL16/MYO1G/LYN/MPP1/CD74/ITGB2",10
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","3/128","22/18986",0.136363636363636,20.2265625,7.43379329711741,0.00041968936942567,0.0145531722186761,0.0118782358225886,"VAV1/MYO1G/LYN",3
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","3/128","22/18986",0.136363636363636,20.2265625,7.43379329711741,0.00041968936942567,0.0145531722186761,0.0118782358225886,"VAV1/MYO1G/LYN",3
"GO:0070661","leukocyte proliferation","9/128","341/18986",0.0263929618768328,3.9148185483871,4.47476250105572,0.00051270961837114,0.0175318205615243,0.0143093956355337,"HLA-DPB1/PTPRC/TCIRG1/HLA-A/DOCK2/GPNMB/LYN/CD38/CD74",9
"GO:0050852","T cell receptor signaling pathway","6/128","149/18986",0.0402684563758389,5.97294463087248,5.02068944584605,0.000521953949227482,0.0176034331917542,0.0143678455526354,"HLA-DQB1/HLA-DPB1/PTPRC/THEMIS2/HLA-A/GBP1",6
"GO:0045061","thymic T cell selection","3/128","24/18986",0.125,18.541015625,7.08403592607164,0.000546187934681877,0.0181195740116755,0.014789117443366,"PTPRC/DOCK2/CD74",3
"GO:0002448","mast cell mediated immunity","4/128","56/18986",0.0714285714285714,10.5948660714286,5.92406879782446,0.00055197727492919,0.0181195740116755,0.014789117443366,"UNC13D/SERPINB9/S100A13/LYN",4
"GO:0045785","positive regulation of cell adhesion","11/128","499/18986",0.0220440881763527,3.26975826653307,4.2331058527773,0.000567120410063809,0.0183717164418039,0.0149949149973935,"UNC13D/NRP1/VAV1/HLA-DQB1/HLA-DPB1/PTPRC/HLA-A/LAMB2/LYN/CD74/ITGB2",11
"GO:0050764","regulation of phagocytosis","5/128","102/18986",0.0490196078431373,7.27098651960784,5.23180353608616,0.000636140106958566,0.0203399603030128,0.0166013870701832,"PTPRC/C4B/DOCK2/PLSCR1/DYSF",5
"GO:0097530","granulocyte migration","6/128","156/18986",0.0384615384615385,5.70492788461539,4.8613017585782,0.000664774387021348,0.0209830069339302,0.0171262389314946,"PECAM1/VAV1/THBS4/MPP1/CD74/ITGB2",6
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","8/128","284/18986",0.028169014084507,4.17825704225352,4.44597106077337,0.000690306600372181,0.0211171294576229,0.0172357091515679,"VAV1/HLA-DQB1/HLA-DPB1/PTPRC/HLA-A/LYN/CD74/ITGB2",8
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","3/128","26/18986",0.115384615384615,17.1147836538462,6.77414450468862,0.000694755274600915,0.0211171294576229,0.0172357091515679,"SERPINB9/PTPRC/HLA-A",3
"GO:0098581","detection of external biotic stimulus","3/128","26/18986",0.115384615384615,17.1147836538462,6.77414450468862,0.000694755274600915,0.0211171294576229,0.0172357091515679,"HLA-A/C4B/PGLYRP2",3
"GO:0050866","negative regulation of cell activation","7/128","219/18986",0.0319634703196347,4.74108162100457,4.58758668738521,0.000717316866954618,0.0215261211423376,0.0175695263845066,"FGL2/PTPRC/PGLYRP2/GPNMB/LYN/PRKG1/CD74",7
"GO:0006936","muscle contraction","9/128","358/18986",0.0251396648044693,3.72891934357542,4.29448972838626,0.000725697828925271,0.0215261211423376,0.0175695263845066,"CRYAB/SLMAP/CACNA2D1/ATP2B4/DMD/LMOD1/CD38/PRKG1/MYLK",9
"GO:0045765","regulation of angiogenesis","9/128","360/18986",0.025,3.708203125,4.27400627866512,0.000754915682137406,0.0218769276252676,0.0178558531089982,"NRP1/ITGAX/THBS4/LRG1/STAB1/CYBB/CMA1/ATP2B4/GPNMB",9
"GO:0001706","endoderm formation","4/128","61/18986",0.0655737704918033,9.72643442622951,5.62401244273923,0.000764181874806262,0.0218769276252676,0.0178558531089982,"ITGA7/COL7A1/ITGB2/LAMA3",4
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","4/128","61/18986",0.0655737704918033,9.72643442622951,5.62401244273923,0.000764181874806262,0.0218769276252676,0.0178558531089982,"CASP1/PARP9/PARP14/CD74",4
"GO:0050729","positive regulation of inflammatory response","6/128","162/18986",0.037037037037037,5.49363425925926,4.73218529831474,0.000809807256670378,0.022916614550833,0.018704441052435,"NMI/CASP1/GBP2/IL16/PLA2G2A/GBP1",6
"GO:0034113","heterotypic cell-cell adhesion","4/128","63/18986",0.0634920634920635,9.41765873015873,5.51352139845388,0.000863268591899867,0.0241519008324713,0.0197126763389575,"ITGA7/ITGAX/PTPRC/ITGB2",4
"GO:1901342","regulation of vasculature development","9/128","369/18986",0.024390243902439,3.61775914634146,4.18360322625211,0.000898539812625598,0.0248562361649913,0.0202875517717595,"NRP1/ITGAX/THBS4/LRG1/STAB1/CYBB/CMA1/ATP2B4/GPNMB",9
"GO:0070665","positive regulation of leukocyte proliferation","6/128","166/18986",0.036144578313253,5.36125753012048,4.64963044851167,0.000919299215394906,0.0249573254995643,0.0203700604466494,"HLA-DPB1/PTPRC/HLA-A/LYN/CD38/CD74",6
"GO:0046651","lymphocyte proliferation","8/128","297/18986",0.0269360269360269,3.99537037037037,4.28645424239772,0.000922468164281215,0.0249573254995643,0.0203700604466494,"HLA-DPB1/PTPRC/HLA-A/DOCK2/GPNMB/LYN/CD38/CD74",8
"GO:0002696","positive regulation of leukocyte activation","9/128","371/18986",0.0242587601078167,3.59825640161725,4.16389635091755,0.000933297169964464,0.0249758438310056,0.0203851750281712,"VAV1/HLA-DQB1/HLA-DPB1/PTPRC/IL16/HLA-A/LYN/CD38/CD74",9
"GO:0031342","negative regulation of cell killing","3/128","29/18986",0.103448275862069,15.3442887931034,6.36877174318362,0.000962104482249977,0.0254382048119534,0.0207625520484069,"SERPINB9/PTPRC/HLA-A",3
"GO:0042116","macrophage activation","5/128","112/18986",0.0446428571428571,6.62179129464286,4.91602660425864,0.000971239338880429,0.0254382048119534,0.0207625520484069,"NMI/PTPRC/DYSF/CD74/ITGB2",5
"GO:0001934","positive regulation of protein phosphorylation","10/128","455/18986",0.021978021978022,3.25995879120879,4.01993712400149,0.0010359235682864,0.0268467771065381,0.0219122226244736,"PECAM1/NRP1/THBS4/PTPRC/PARP9/PARP14/ITLN1/GPNMB/LYN/CD74",10
"GO:0030888","regulation of B cell proliferation","4/128","67/18986",0.0597014925373134,8.85541044776119,5.30664046816026,0.00108803760463472,0.027767129656248,0.0226634103697368,"PTPRC/LYN/CD38/CD74",4
"GO:0032943","mononuclear cell proliferation","8/128","305/18986",0.0262295081967213,3.8905737704918,4.19272508467688,0.00109399332926729,0.027767129656248,0.0226634103697368,"HLA-DPB1/PTPRC/HLA-A/DOCK2/GPNMB/LYN/CD38/CD74",8
"GO:0002444","myeloid leukocyte mediated immunity","5/128","116/18986",0.0431034482758621,6.3934536637931,4.80034516799814,0.00113662483688169,0.0283146893227491,0.0231103261862962,"UNC13D/SERPINB9/S100A13/LYN/ITGB2",5
"GO:0030100","regulation of endocytosis","8/128","307/18986",0.0260586319218241,3.86522801302932,4.1697885754458,0.00114062866262186,0.0283146893227491,0.0231103261862962,"LRSAM1/PTPRC/C4B/DOCK2/SNX17/PLSCR1/DYSF/MYLK",8
"GO:0060760","positive regulation of response to cytokine stimulus","4/128","68/18986",0.0588235294117647,8.72518382352941,5.25760721893928,0.00115006861587121,0.0283146893227491,0.0231103261862962,"CASP1/PARP9/PARP14/CD74",4
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","3/128","31/18986",0.0967741935483871,14.3543346774194,6.13060984690942,0.00117197067537526,0.0285682356710287,0.0233172696122082,"HLA-DQB1/HLA-DPB1/CD74",3
"GO:0006959","humoral immune response","8/128","310/18986",0.0258064516129032,3.82782258064516,4.13574298927703,0.00121354896591384,0.0286745847381611,0.0234040712579202,"HLA-DQB1/RNASE3/PTPRC/HLA-A/C4B/DMBT1/C1QB/REG3A",8
"GO:0045576","mast cell activation","4/128","69/18986",0.0579710144927536,8.59873188405797,5.20957151590726,0.00121453724250448,0.0286745847381611,0.0234040712579202,"UNC13D/PLSCR1/S100A13/LYN",4
"GO:0030595","leukocyte chemotaxis","7/128","240/18986",0.0291666666666667,4.32623697916667,4.27235145640382,0.00122292095755764,0.0286745847381611,0.0234040712579202,"VAV1/THBS4/IL16/LYN/MPP1/CD74/ITGB2",7
"GO:0050670","regulation of lymphocyte proliferation","7/128","240/18986",0.0291666666666667,4.32623697916667,4.27235145640382,0.00122292095755764,0.0286745847381611,0.0234040712579202,"HLA-DPB1/PTPRC/HLA-A/GPNMB/LYN/CD38/CD74",7
"GO:0045089","positive regulation of innate immune response","9/128","387/18986",0.0232558139534884,3.44949127906977,4.01096666632017,0.00125261421578322,0.0289743631634519,0.0236487491038649,"NMI/CASP1/DDX60/GBP2/IFI16/VAV1/PARP9/PLSCR1/LYN",9
"GO:0051051","negative regulation of transport","10/128","467/18986",0.0214132762312634,3.17619111349036,3.92291751737487,0.00125924324065368,0.0289743631634519,0.0236487491038649,"CRYAB/LRSAM1/MAOB/NFKB1/MAP1B/PEA15/PLSCR1/DYSF/PRKG1/CD74",10
"GO:0097529","myeloid leukocyte migration","7/128","243/18986",0.0288065843621399,4.27282664609054,4.23027943876799,0.00131355379888504,0.029944161600509,0.0244402943671691,"PECAM1/VAV1/THBS4/LYN/MPP1/CD74/ITGB2",7
