"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051017","actin filament bundle assembly","9/163","164/18986",0.0548780487804878,6.39211431991621,6.4536114215041,1.23465617769279e-05,0.000948778471178811,0.000733562598546701,"NRP1/SYNPO/FSCN1/DPYSL3/RDX/ARAP1/ELN/SORBS3/SYNPO2",9
"GO:0050777","negative regulation of immune response","10/163","207/18986",0.0483091787439614,5.62698201001749,6.22875766362214,1.23608462794423e-05,0.000948778471178811,0.000733562598546701,"SERPINB9/PGLYRP2/HLA-B/IL4I1/STAT2/FGL2/SAMHD1/PTPRC/CD55/ISG15",10
"GO:0016064","immunoglobulin mediated immune response","10/163","209/18986",0.0478468899521531,5.57313529221828,6.18626858486829,1.34392975447135e-05,0.000999359587931986,0.000772670163241706,"CD74/C1QB/CLU/C6/C5/CD81/PTPRC/C4B/CD55/C8G",10
"GO:0001706","endoderm formation","6/163","61/18986",0.0983606557377049,11.4569043548225,7.61210536319456,1.37235999751223e-05,0.000999359587931986,0.000772670163241706,"LAMB3/ITGB2/COL5A1/LAMA3/COL8A1/MMP2",6
"GO:0061572","actin filament bundle organization","9/163","168/18986",0.0535714285714286,6.23992112182296,6.34815233770892,1.49768420795996e-05,0.00105348289453861,0.000814516426244458,"NRP1/SYNPO/FSCN1/DPYSL3/RDX/ARAP1/ELN/SORBS3/SYNPO2",9
"GO:0019724","B cell mediated immunity","10/163","212/18986",0.0471698113207547,5.49427017015858,6.12355159933299,1.52087319281983e-05,0.00105348289453861,0.000814516426244458,"CD74/C1QB/CLU/C6/C5/CD81/PTPRC/C4B/CD55/C8G",10
"GO:0001906","cell killing","11/163","264/18986",0.0416666666666667,4.85327198364008,5.86692031486818,1.81393323427467e-05,0.00122656437746192,0.000948337024234825,"SERPINB9/PLA2G2A/GBP2/HLA-B/C6/UNC13D/C5/GBP1/PTPRC/CD55/C8G",11
"GO:0043086","negative regulation of catalytic activity","15/163","486/18986",0.0308641975308642,3.59501628417784,5.39295802076769,2.00131261313777e-05,0.00132179716774681,0.00102196771383241,"SERPINB9/CD109/APOE/TIMP3/APOC3/THY1/RDX/LXN/ATP2B4/NES/PTPRC/APCS/THBS1/ECM1/SERPINA4",15
"GO:0007159","leukocyte cell-cell adhesion","14/163","430/18986",0.0325581395348837,3.7923241546583,5.45020152405186,2.12866157628092e-05,0.00137395429014496,0.00106229379141675,"IL4I1/THY1/CD74/GPNMB/ITGB2/NT5E/FGL2/HLA-DQB1/HLA-DPB1/CD81/PTPRC/ALOX5/CD55/APOA4",14
"GO:0043691","reverse cholesterol transport","4/163","20/18986",0.2,23.2957055214724,9.28331369754834,2.27881551747709e-05,0.00143818579325221,0.00111195536127654,"APOE/APOC3/CLU/APOA4",4
"GO:0030193","regulation of blood coagulation","6/163","69/18986",0.0869565217391304,10.1285676180315,7.06896338443693,2.79995821754463e-05,0.00172866985604929,0.0013365475610522,"APOE/EMILIN2/PRKG1/THBS1/FAP/PROS1",6
"GO:0032760","positive regulation of tumor necrosis factor production","7/163","108/18986",0.0648148148148148,7.54953419677346,6.35183170517026,4.07334348185541e-05,0.00246133946563178,0.00190302228514006,"OAS2/PLCG2/CLU/ORM2/AKAP12/PTPRC/THBS1",7
"GO:0050852","T cell receptor signaling pathway","8/163","149/18986",0.0536912751677852,6.25388067690534,5.99131498003984,4.43855169781053e-05,0.00262614308787123,0.00203044272842824,"THY1/PLCG2/HLA-DQB1/THEMIS2/HLA-DPB1/GBP1/CD81/PTPRC",8
"GO:0050818","regulation of coagulation","6/163","76/18986",0.0789473684210526,9.19567323216016,6.66193433976201,4.85991432591992e-05,0.00281676667053318,0.0021778262693596,"APOE/EMILIN2/PRKG1/THBS1/FAP/PROS1",6
"GO:0003012","muscle system process","14/163","465/18986",0.0301075268817204,3.50688040108187,5.09310415190531,4.99716106186186e-05,0.00283838748313753,0.00219454273158818,"LMCD1/COMP/PRKG1/CRYAB/SGCD/COL14A1/ATP2B4/CACNA2D1/UTRN/LMOD1/CLIC2/MYLK/TPM2/SLMAP",14
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","7/163","112/18986",0.0625,7.27990797546012,6.20276028488201,5.14294037184862e-05,0.00286391189334315,0.00221427732005701,"OAS2/PLCG2/CLU/ORM2/AKAP12/PTPRC/THBS1",7
"GO:0002697","regulation of immune effector process","13/163","410/18986",0.0317073170731707,3.6932216070627,5.13029807833284,5.54485158403513e-05,0.0029985237325707,0.00231835452414473,"SERPINB9/PGLYRP2/HLA-B/IL4I1/CD74/PLCG2/ITGB2/UNC13D/FGL2/DDX60/CD81/PTPRC/CD55",13
"GO:0002274","myeloid leukocyte activation","10/163","247/18986",0.0404858299595142,4.71572986264623,5.46983323449477,5.59583654317771e-05,0.0029985237325707,0.00231835452414473,"PLA2G2A/S100A13/DOCK2/CD74/PLCG2/CLU/ITGB2/UNC13D/PTPRC/THBS1",10
"GO:0006936","muscle contraction","12/163","358/18986",0.0335195530726257,3.90430818795627,5.16244906494711,6.36871033978533e-05,0.00334946988240562,0.00258969391204526,"COMP/PRKG1/CRYAB/SGCD/ATP2B4/CACNA2D1/UTRN/LMOD1/CLIC2/MYLK/TPM2/SLMAP",12
"GO:0051346","negative regulation of hydrolase activity","10/163","252/18986",0.0396825396825397,4.62216379394293,5.38651383251259,6.61646384877042e-05,0.00338899532572307,0.00262025361358722,"SERPINB9/CD109/TIMP3/APOC3/RDX/LXN/APCS/THBS1/ECM1/SERPINA4",10
"GO:0030195","negative regulation of blood coagulation","5/163","50/18986",0.1,11.6478527607362,7.01548335544381,6.8018568157118e-05,0.00338899532572307,0.00262025361358722,"APOE/PRKG1/THBS1/FAP/PROS1",5
"GO:0051489","regulation of filopodium assembly","5/163","50/18986",0.1,11.6478527607362,7.01548335544381,6.8018568157118e-05,0.00338899532572307,0.00262025361358722,"NRP1/FSCN1/DPYSL3/ARAP1/AGRN",5
"GO:0014012","peripheral nervous system axon regeneration","3/163","10/18986",0.3,34.9435582822086,9.99101735042431,7.13216840943152e-05,0.00343311157335348,0.0026543627657581,"MAP1B/APOA4/MMP2",3
"GO:0038060","nitric oxide-cGMP-mediated signaling","3/163","10/18986",0.3,34.9435582822086,9.99101735042431,7.13216840943152e-05,0.00343311157335348,0.0026543627657581,"APOE/ATP2B4/THBS1",3
"GO:0006959","humoral immune response","11/163","310/18986",0.0354838709677419,4.1331090441322,5.17570013172111,7.81612798571235e-05,0.00369963391323718,0.00286042859266596,"C1QB/CLU/C6/HLA-DQB1/C5/CD81/PTPRC/ALOX5/C4B/CD55/C8G",11
"GO:0007162","negative regulation of cell adhesion","11/163","314/18986",0.035031847133758,4.08045797350631,5.12199764703847,8.75975318719018e-05,0.00407831131993772,0.00315320882631212,"IL4I1/PRKG1/CD74/GPNMB/COL1A1/RDX/FGL2/GBP1/PTPRC/THBS1/MMP2",11
"GO:0002604","regulation of dendritic cell antigen processing and presentation","3/163","11/18986",0.272727272727273,31.7668711656442,9.49824712981403,9.74490552629059e-05,0.00445199247762918,0.00344212613355614,"CD74/FGL2/THBS1",3
"GO:0050819","negative regulation of coagulation","5/163","54/18986",0.0925925925925926,10.7850488525335,6.70064040907412,9.87589880600838e-05,0.00445199247762918,0.00344212613355614,"APOE/PRKG1/THBS1/FAP/PROS1",5
"GO:0007492","endoderm development","6/163","87/18986",0.0689655172413793,8.033001903956,6.11836850385769,0.000103874613218735,0.00460943596158135,0.0035638559732612,"LAMB3/ITGB2/COL5A1/LAMA3/COL8A1/MMP2",6
"GO:0002832","negative regulation of response to biotic stimulus","7/163","127/18986",0.0551181102362205,6.42007632481523,5.70299005565671,0.000113942220771804,0.00497839856910651,0.0038491250612143,"SERPINB9/HLA-B/IL4I1/STAT2/FGL2/SAMHD1/ISG15",7
"GO:0010761","fibroblast migration","5/163","56/18986",0.0892857142857143,10.3998685363716,6.55533918945158,0.000117649413630294,0.00506248991984899,0.00391414157628058,"PML/AKAP12/TNS1/THBS1/GNA12",5
"GO:0002698","negative regulation of immune effector process","7/163","128/18986",0.0546875,6.36991947852761,5.67256687389454,0.000119675216304831,0.00507280021351819,0.00392211313765713,"SERPINB9/PGLYRP2/HLA-B/IL4I1/FGL2/PTPRC/CD55",7
"GO:0034370","triglyceride-rich lipoprotein particle remodeling","3/163","12/18986",0.25,29.1196319018405,9.06724786726862,0.000129113241320042,0.00523830864784172,0.00405007851719712,"APOE/APOC3/APOA4",3
"GO:0034372","very-low-density lipoprotein particle remodeling","3/163","12/18986",0.25,29.1196319018405,9.06724786726862,0.000129113241320042,0.00523830864784172,0.00405007851719712,"APOE/APOC3/APOA4",3
"GO:0045060","negative thymic T cell selection","3/163","12/18986",0.25,29.1196319018405,9.06724786726862,0.000129113241320042,0.00523830864784172,0.00405007851719712,"DOCK2/CD74/PTPRC",3
"GO:0010810","regulation of cell-substrate adhesion","9/163","223/18986",0.0403587443946188,4.70092712316707,5.17328622292096,0.000135558602413613,0.00542234409654451,0.00419236834150921,"NRP1/THY1/COL1A1/UNC13D/EFEMP2/GBP1/UTRN/THBS1/COL8A1",9
"GO:1903037","regulation of leukocyte cell-cell adhesion","12/163","392/18986",0.0306122448979592,3.56566921247026,4.77652400615394,0.000149733068349102,0.00590613769599234,0.00456642076865827,"IL4I1/THY1/CD74/GPNMB/ITGB2/FGL2/HLA-DQB1/HLA-DPB1/CD81/PTPRC/ALOX5/CD55",12
"GO:0022409","positive regulation of cell-cell adhesion","11/163","336/18986",0.0327380952380952,3.81328513000292,4.84170866035589,0.000158847253049335,0.00617981094054945,0.00477801542697782,"IL4I1/EMILIN2/THY1/CD74/ITGB2/HLA-DQB1/HLA-DPB1/CD81/PTPRC/ALOX5/CD55",11
"GO:0046456","icosanoid biosynthetic process","5/163","60/18986",0.0833333333333333,9.70654396728016,6.28559922582596,0.000163633286202355,0.00627998017317145,0.0048554628025336,"CASP1/CD74/GGT5/PTGIS/ALOX5",5
"GO:0043383","negative T cell selection","3/163","13/18986",0.230769230769231,26.8796602170835,8.68594199193222,0.000166789851195385,0.00631577569859858,0.00488313866096243,"DOCK2/CD74/PTPRC",3
"GO:0034368","protein-lipid complex remodeling","4/163","33/18986",0.121212121212121,14.118609406953,7.01876128766518,0.000176438584901586,0.006363687925418,0.00492018273255076,"APOE/PLA2G2A/APOC3/APOA4",4
"GO:0034369","plasma lipoprotein particle remodeling","4/163","33/18986",0.121212121212121,14.118609406953,7.01876128766518,0.000176438584901586,0.006363687925418,0.00492018273255076,"APOE/PLA2G2A/APOC3/APOA4",4
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","10/163","284/18986",0.0352112676056338,4.10135660589303,4.9002871685557,0.000176666309063388,0.006363687925418,0.00492018273255076,"IL4I1/THY1/CD74/ITGB2/HLA-DQB1/HLA-DPB1/CD81/PTPRC/ALOX5/CD55",10
"GO:0043113","receptor clustering","5/163","61/18986",0.0819672131147541,9.54742029568541,6.22209610669901,0.000177018079615501,0.006363687925418,0.00492018273255076,"APOE/THY1/ITGB2/AGRN/CD81",5
"GO:0033700","phospholipid efflux","3/163","14/18986",0.214285714285714,24.9596844872918,8.3453246528502,0.000210941256784201,0.00731048695010015,0.00565221489173792,"APOE/APOC3/APOA4",3
"GO:1905907","negative regulation of amyloid fibril formation","3/163","14/18986",0.214285714285714,24.9596844872918,8.3453246528502,0.000210941256784201,0.00731048695010015,0.00565221489173792,"APOE/CRYAB/CLU",3
"GO:0098869","cellular oxidant detoxification","6/163","99/18986",0.0606060606060606,7.05930470347648,5.624884139141,0.000211806136917134,0.00731048695010015,0.00565221489173792,"APOE/PXDN/NXN/APOA4/GSTT1/CLIC2",6
"GO:0001959","regulation of cytokine-mediated signaling pathway","8/163","187/18986",0.0427807486631016,4.98303861421869,5.09357409266028,0.000215970436040057,0.00731048695010015,0.00565221489173792,"PXDN/CASP1/CD74/STAT2/SAMHD1/PTPRC/ISG15/ECM1",8
"GO:0030168","platelet activation","7/163","141/18986",0.049645390070922,5.78262193795414,5.30435056479136,0.000218030840830556,0.00731048695010015,0.00565221489173792,"APOE/COMP/DGKA/EMILIN2/PRKG1/ENTPD1/PLCG2",7
"GO:0034367","protein-containing complex remodeling","4/163","35/18986",0.114285714285714,13.3118317265557,6.78414793050048,0.00022277152192114,0.00731048695010015,0.00565221489173792,"APOE/PLA2G2A/APOC3/APOA4",4
"GO:0032640","tumor necrosis factor production","8/163","188/18986",0.0425531914893617,4.95653308967498,5.07332385146585,0.000223948015724899,0.00731048695010015,0.00565221489173792,"OAS2/PLCG2/GPNMB/CLU/ORM2/AKAP12/PTPRC/THBS1",8
"GO:0032680","regulation of tumor necrosis factor production","8/163","188/18986",0.0425531914893617,4.95653308967498,5.07332385146585,0.000223948015724899,0.00731048695010015,0.00565221489173792,"OAS2/PLCG2/GPNMB/CLU/ORM2/AKAP12/PTPRC/THBS1",8
"GO:0006909","phagocytosis","9/163","239/18986",0.0376569037656904,4.38622070487974,4.90233520442087,0.000227653165067852,0.00734698850900796,0.00568043663076004,"DOCK2/PLCG2/ITGB2/MFGE8/UNC13D/MYO1G/PTPRC/C4B/THBS1",9
"GO:0007160","cell-matrix adhesion","9/163","241/18986",0.037344398340249,4.34982053305501,4.87014644952847,0.000242154279476573,0.00772717026644344,0.00597437997620497,"NRP1/NID2/ITGAX/THY1/ITGB2/EFEMP2/UTRN/TNXB/THBS1",9
"GO:0019934","cGMP-mediated signaling","4/163","36/18986",0.111111111111111,12.9420586230402,6.67391273675691,0.000248951269432495,0.00785579561320319,0.00607382863200217,"APOE/PRKG1/ATP2B4/THBS1",4
"GO:0040013","negative regulation of locomotion","12/163","416/18986",0.0288461538461538,3.35995752713544,4.52897144183056,0.000258610133857135,0.00799833966736173,0.00618403874948723,"APOE/NRP1/OSBPL8/EMILIN2/PRKG1/THY1/CD74/DPYSL3/ATP2B4/C5/THBS1/GNA12",12
"GO:0045059","positive thymic T cell selection","3/163","15/18986",0.2,23.2957055214724,8.03852596629718,0.00026201682159513,0.00799833966736173,0.00618403874948723,"DOCK2/CD74/PTPRC",3
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","6/163","103/18986",0.058252427184466,6.78515694800167,5.47838996585486,0.000262769933905024,0.00799833966736173,0.00618403874948723,"PXDN/STAT2/SAMHD1/PTPRC/ISG15/ECM1",6
"GO:0071706","tumor necrosis factor superfamily cytokine production","8/163","193/18986",0.0414507772020725,4.82812549667822,4.97417941813529,0.000267550094506818,0.00799833966736173,0.00618403874948723,"OAS2/PLCG2/GPNMB/CLU/ORM2/AKAP12/PTPRC/THBS1",8
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","8/163","193/18986",0.0414507772020725,4.82812549667822,4.97417941813529,0.000267550094506818,0.00799833966736173,0.00618403874948723,"OAS2/PLCG2/GPNMB/CLU/ORM2/AKAP12/PTPRC/THBS1",8
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","4/163","37/18986",0.108108108108108,12.5922732548499,6.56796766162256,0.000277271363583758,0.00820261117268619,0.00634197439074254,"CD74/HLA-DQB1/HLA-DPB1/THBS1",4
"GO:0002468","dendritic cell antigen processing and presentation","3/163","16/18986",0.1875,21.8397239263804,7.76020097913193,0.000320453126176924,0.00935786183459178,0.00723517412415065,"CD74/FGL2/THBS1",3
"GO:0032231","regulation of actin filament bundle assembly","6/163","107/18986",0.0560747663551402,6.53150622097357,5.33949866894485,0.000322912133728871,0.00935786183459178,0.00723517412415065,"NRP1/SYNPO/RDX/ARAP1/SORBS3/SYNPO2",6
"GO:0060759","regulation of response to cytokine stimulus","8/163","199/18986",0.0402010050251256,4.68255387366279,4.85961217426423,0.000328804438772114,0.00943236975871519,0.00729278106622679,"PXDN/CASP1/CD74/STAT2/SAMHD1/PTPRC/ISG15/ECM1",8
"GO:0046847","filopodium assembly","5/163","70/18986",0.0714285714285714,8.31989482909728,5.70944495679041,0.000338468037235347,0.00948707702043044,0.00733507882306075,"NRP1/FSCN1/DPYSL3/ARAP1/AGRN",5
"GO:0060761","negative regulation of response to cytokine stimulus","6/163","108/18986",0.0555555555555556,6.47102931152011,5.30588228059774,0.000339510880723596,0.00948707702043044,0.00733507882306075,"PXDN/STAT2/SAMHD1/PTPRC/ISG15/ECM1",6
"GO:0009595","detection of biotic stimulus","4/163","39/18986",0.102564102564103,11.9465156520371,6.36784758764024,0.000340733047916868,0.00948707702043044,0.00733507882306075,"PGLYRP2/HLA-B/C4B/FAP",4
"GO:0001935","endothelial cell proliferation","8/163","202/18986",0.0396039603960396,4.61301099435097,4.80402888366531,0.000363468104324227,0.0100218389930175,0.00774853822810769,"APOE/NRP1/SPARC/ALOX5/THBS1/COL8A1/THBS4/ECM1",8
"GO:0043254","regulation of protein-containing complex assembly","12/163","433/18986",0.0277136258660508,3.2280423355389,4.36430402238329,0.000371413691203121,0.0101424507982391,0.00784179109159626,"APOE/GBP2/FSCN1/PLCG2/CRYAB/CLU/RDX/ELN/MAP1B/LMOD1/SAR1A/ISG15",12
"GO:0032488","Cdc42 protein signal transduction","3/163","17/18986",0.176470588235294,20.5550342836521,7.50612004759459,0.0003866741903645,0.0103599500059923,0.00800995393346919,"APOE/NRP1/APOC3",3
